MES,GRUPO DE ENTREGA,MARCA,TIPO DE LINEA,LINEA,TIPO DE MATERIAL,O.P. NÚMERO,REFERENCIA,DESC. ITEM,DETALLE EXT. 1,DESC. NORMAL DETALLE EXT. 1,DESC. DETALLE EXT. 2,CANT. COMPLETA,FECHA CREACIÓN,DESC. OPERACION,DESC. C.TRABAJO
009 - SEPTIEMBRE                              ,033 - 3SEP1                                   ,003 - YOYO                                    ,008 - MODA                                    ,008 - PANTALONES                              ,001 - TEJIDO PUNTO                            ,MOP-00000125,YY0000319                                         ,PANTALON MODA CON MOÑOS EN COSTADO,12-0304             ,MARFIL,T-12     ,392,2026-06-05,CORTE,TRAZO Y CORTE
009 - SEPTIEMBRE                              ,033 - 3SEP1                                   ,003 - YOYO                                    ,008 - MODA                                    ,008 - PANTALONES                              ,001 - TEJIDO PUNTO                            ,MOP-00000125,YY0000319                                         ,PANTALON MODA CON MOÑOS EN COSTADO,12-0304             ,MARFIL,T-14     ,469,2026-06-05,CORTE,TRAZO Y CORTE
009 - SEPTIEMBRE                              ,033 - 3SEP1                                   ,003 - YOYO                                    ,008 - MODA                                    ,008 - PANTALONES                              ,001 - TEJIDO PUNTO                            ,MOP-00000125,YY0000319                                         ,PANTALON MODA CON MOÑOS EN COSTADO,12-0304             ,MARFIL,T-16     ,470,2026-06-05,CORTE,TRAZO Y CORTE
009 - SEPTIEMBRE                              ,033 - 3SEP1                                   ,003 - YOYO                                    ,008 - MODA                                    ,008 - PANTALONES                              ,001 - TEJIDO PUNTO                            ,MOP-00000125,YY0000319                                         ,PANTALON MODA CON MOÑOS EN COSTADO,12-0304             ,MARFIL,T-18     ,316,2026-06-05,CORTE,TRAZO Y CORTE
009 - SEPTIEMBRE                              ,033 - 3SEP1                                   ,003 - YOYO                                    ,008 - MODA                                    ,008 - PANTALONES                              ,001 - TEJIDO PUNTO                            ,MOP-00000125,YY0000319                                         ,PANTALON MODA CON MOÑOS EN COSTADO,12-0304             ,MARFIL,T-20     ,229,2026-06-05,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,004 - SOBRETODOS                              ,001 - TEJIDO PUNTO                            ,MOP-00000126,YY0000306                                         ,BUZO CERRADO CON CUELLO EN RECTILINEO,11-0602             ,MARFIL,T-12     ,162,2026-05-26,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,004 - SOBRETODOS                              ,001 - TEJIDO PUNTO                            ,MOP-00000126,YY0000306                                         ,BUZO CERRADO CON CUELLO EN RECTILINEO,11-0602             ,MARFIL,T-14     ,207,2026-05-26,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,004 - SOBRETODOS                              ,001 - TEJIDO PUNTO                            ,MOP-00000126,YY0000306                                         ,BUZO CERRADO CON CUELLO EN RECTILINEO,11-0602             ,MARFIL,T-16     ,207,2026-05-26,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,004 - SOBRETODOS                              ,001 - TEJIDO PUNTO                            ,MOP-00000126,YY0000306                                         ,BUZO CERRADO CON CUELLO EN RECTILINEO,11-0602             ,MARFIL,T-18     ,154,2026-05-26,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,004 - SOBRETODOS                              ,001 - TEJIDO PUNTO                            ,MOP-00000126,YY0000306                                         ,BUZO CERRADO CON CUELLO EN RECTILINEO,11-0602             ,MARFIL,T-20     ,154,2026-05-26,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,004 - SOBRETODOS                              ,001 - TEJIDO PUNTO                            ,MOP-00000126,YY0000306                                         ,BUZO CERRADO CON CUELLO EN RECTILINEO,11-0602             ,MARFIL,T-22     ,103,2026-05-26,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,002 - BLUSA-CAMISA,002 - TEJIDO PLANO                            ,MOP-00000127,YY0004441                                         ,BLUSA MC TP CIERRE DOBLE CABEZA,19-4004             ,NEGRO,T-14     ,635,2026-05-25,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,002 - BLUSA-CAMISA,002 - TEJIDO PLANO                            ,MOP-00000127,YY0004441                                         ,BLUSA MC TP CIERRE DOBLE CABEZA,19-4004             ,NEGRO,T-16     ,673,2026-05-25,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,002 - BLUSA-CAMISA,002 - TEJIDO PLANO                            ,MOP-00000127,YY0004441                                         ,BLUSA MC TP CIERRE DOBLE CABEZA,19-4004             ,NEGRO,T-18     ,371,2026-05-25,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,002 - BLUSA-CAMISA,002 - TEJIDO PLANO                            ,MOP-00000127,YY0004441                                         ,BLUSA MC TP CIERRE DOBLE CABEZA,19-4004             ,NEGRO,T-20     ,371,2026-05-25,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,002 - BLUSA-CAMISA,002 - TEJIDO PLANO                            ,MOP-00000127,YY0004441                                         ,BLUSA MC TP CIERRE DOBLE CABEZA,19-4004             ,NEGRO,T-22     ,259,2026-05-25,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000128,YY0000320                                         ,T-SHIRT MANGA CORTA ESTAMPADA OVERSIZED,19-4024             ,AZUL OSCURO,T-12     ,302,2026-05-26,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000128,YY0000320                                         ,T-SHIRT MANGA CORTA ESTAMPADA OVERSIZED,19-4024             ,AZUL OSCURO,T-14     ,453,2026-05-26,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000128,YY0000320                                         ,T-SHIRT MANGA CORTA ESTAMPADA OVERSIZED,19-4024             ,AZUL OSCURO,T-16     ,453,2026-05-26,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000128,YY0000320                                         ,T-SHIRT MANGA CORTA ESTAMPADA OVERSIZED,19-4024             ,AZUL OSCURO,T-18     ,302,2026-05-26,CORTE,TRAZO Y CORTE
