MARCA,O.P. NÚMERO,REFERENCIA,GRUPO DE ENTREGA,MES,ITEM O.P. RESUMEN,DESC. BODEGA,ESTADO,U.M.,CANT. PLANEADA,CANT. ORDENADA,CANT. COMPLETA,CANT. PENDIENTE,FECHA TERMINACION,AÑO,COLECCIÓN,FECHA CREACION,FECHA APROBACION,EXT. 1,DESC. EXTENSION 1,EXT. 2,DETALLE EXT. 2,DESC. DETALLE EXT. 2,CUMPLIMIENTO %,ESTATUS OP
STOP,MOP-00000137,ST0000355                                         ,27-3JUL3,07-JULIO,ST0000355 - 11-0602 - 003  CHALECO MANGA SISA M CREMA T-S,STOP CEDI,Aprobado,UND ,677,650,0,650,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-11,2026-05-13,1,COLORES  ,1,3,T-S      ,0.0,INCOMPLETO
STOP,MOP-00000137,ST0000355                                         ,27-3JUL3,07-JULIO,ST0000355 - 11-0602 - 004  CHALECO MANGA SISA M CREMA T-M,STOP CEDI,Aprobado,UND ,677,689,0,689,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-11,2026-05-13,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
STOP,MOP-00000137,ST0000355                                         ,27-3JUL3,07-JULIO,ST0000355 - 11-0602 - 005  CHALECO MANGA SISA M CREMA T-L,STOP CEDI,Aprobado,UND ,508,530,0,530,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-11,2026-05-13,1,COLORES  ,1,5,T-L      ,0.0,INCOMPLETO
STOP,MOP-00000137,ST0000355                                         ,27-3JUL3,07-JULIO,ST0000355 - 11-0602 - 006  CHALECO MANGA SISA M CREMA T-XL,STOP CEDI,Aprobado,UND ,338,325,0,325,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-11,2026-05-13,1,COLORES  ,1,6,T-XL     ,0.0,INCOMPLETO
STOP,MOP-00000138,ST0000305                                         ,27-3JUL3,07-JULIO,ST0000305 - 12-0704 - 003  VESTIDO TIRAS ESTAMP CREMA T-S,STOP CEDI,Aprobado,UND ,200,212,0,212,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-19,1,COLORES  ,1,3,T-S      ,0.0,INCOMPLETO
STOP,MOP-00000138,ST0000305                                         ,27-3JUL3,07-JULIO,ST0000305 - 12-0704 - 004  VESTIDO TIRAS ESTAMP CREMA T-M,STOP CEDI,Aprobado,UND ,400,389,0,389,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-19,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
STOP,MOP-00000138,ST0000305                                         ,27-3JUL3,07-JULIO,ST0000305 - 12-0704 - 005  VESTIDO TIRAS ESTAMP CREMA T-L,STOP CEDI,Aprobado,UND ,200,191,0,191,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-19,1,COLORES  ,1,5,T-L      ,0.0,INCOMPLETO
STOP,MOP-00000138,ST0000305                                         ,27-3JUL3,07-JULIO,ST0000305 - 12-0704 - 006  VESTIDO TIRAS ESTAMP CREMA T-XL,STOP CEDI,Aprobado,UND ,100,108,0,108,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-19,1,COLORES  ,1,6,T-XL     ,0.0,INCOMPLETO
STOP,MOP-00000139,ST0000885                                         ,27-3JUL3,07-JULIO,ST0000885 - 16-4120 - 002  CAMISETA MANGA CORTA AZUL T-XS,STOP CEDI,En elaboración,UND ,183,0,0,0,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-19,1,COLORES  ,1,2,T-XS     ,0.0,CERRADO
STOP,MOP-00000139,ST0000885                                         ,27-3JUL3,07-JULIO,ST0000885 - 16-4120 - 003  CAMISETA MANGA CORTA AZUL T-S,STOP CEDI,En elaboración,UND ,550,0,0,0,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-19,1,COLORES  ,1,3,T-S      ,0.0,CERRADO
STOP,MOP-00000139,ST0000885                                         ,27-3JUL3,07-JULIO,ST0000885 - 16-4120 - 004  CAMISETA MANGA CORTA AZUL T-M,STOP CEDI,En elaboración,UND ,733,0,0,0,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-19,1,COLORES  ,1,4,T-M      ,0.0,CERRADO
STOP,MOP-00000139,ST0000885                                         ,27-3JUL3,07-JULIO,ST0000885 - 16-4120 - 005  CAMISETA MANGA CORTA AZUL T-L,STOP CEDI,En elaboración,UND ,367,0,0,0,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-19,1,COLORES  ,1,5,T-L      ,0.0,CERRADO
STOP,MOP-00000139,ST0000885                                         ,27-3JUL3,07-JULIO,ST0000885 - 16-4120 - 006  CAMISETA MANGA CORTA AZUL T-XL,STOP CEDI,En elaboración,UND ,367,0,0,0,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-19,1,COLORES  ,1,6,T-XL     ,0.0,CERRADO
STOP,MOP-00000139,ST0000885                                         ,27-3JUL3,07-JULIO,ST0000885 - 19-1652 - 002  CAMISETA MANGA CORTA ROJO T-XS,STOP CEDI,En elaboración,UND ,183,0,0,0,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-19,1,COLORES  ,1,2,T-XS     ,0.0,CERRADO
STOP,MOP-00000139,ST0000885                                         ,27-3JUL3,07-JULIO,ST0000885 - 19-1652 - 003  CAMISETA MANGA CORTA ROJO T-S,STOP CEDI,En elaboración,UND ,550,0,0,0,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-19,1,COLORES  ,1,3,T-S      ,0.0,CERRADO
STOP,MOP-00000139,ST0000885                                         ,27-3JUL3,07-JULIO,ST0000885 - 19-1652 - 004  CAMISETA MANGA CORTA ROJO T-M,STOP CEDI,En elaboración,UND ,733,0,0,0,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-19,1,COLORES  ,1,4,T-M      ,0.0,CERRADO
STOP,MOP-00000139,ST0000885                                         ,27-3JUL3,07-JULIO,ST0000885 - 19-1652 - 005  CAMISETA MANGA CORTA ROJO T-L,STOP CEDI,En elaboración,UND ,367,0,0,0,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-19,1,COLORES  ,1,5,T-L      ,0.0,CERRADO
STOP,MOP-00000139,ST0000885                                         ,27-3JUL3,07-JULIO,ST0000885 - 19-1652 - 006  CAMISETA MANGA CORTA ROJO T-XL,STOP CEDI,En elaboración,UND ,367,0,0,0,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-19,1,COLORES  ,1,6,T-XL     ,0.0,CERRADO
STOP,MOP-00000140,ST0000306                                         ,27-3JUL3,07-JULIO,ST0000306 - 12-1305 - 003  CAMISA MANGA 3/4 CON ROSADO T-S,STOP CEDI,Aprobado,UND ,462,482,0,482,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-14,1,COLORES  ,1,3,T-S      ,0.0,INCOMPLETO
STOP,MOP-00000140,ST0000306                                         ,27-3JUL3,07-JULIO,ST0000306 - 12-1305 - 004  CAMISA MANGA 3/4 CON ROSADO T-M,STOP CEDI,Aprobado,UND ,462,484,0,484,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-14,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
STOP,MOP-00000140,ST0000306                                         ,27-3JUL3,07-JULIO,ST0000306 - 12-1305 - 005  CAMISA MANGA 3/4 CON ROSADO T-L,STOP CEDI,Aprobado,UND ,346,318,0,318,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-14,1,COLORES  ,1,5,T-L      ,0.0,INCOMPLETO
STOP,MOP-00000140,ST0000306                                         ,27-3JUL3,07-JULIO,ST0000306 - 12-1305 - 006  CAMISA MANGA 3/4 CON ROSADO T-XL,STOP CEDI,Aprobado,UND ,231,237,0,237,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-14,1,COLORES  ,1,6,T-XL     ,0.0,INCOMPLETO
STOP,MOP-00000141,ST0000315                                         ,27-3JUL3,07-JULIO,ST0000315 - IND01 - 013  RETROJEAN TIRO ALTO INDIGO T-5,STOP CEDI,Aprobado,UND ,300,320,0,320,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-22,1,COLORES  ,1,13,T-5      ,0.0,INCOMPLETO
STOP,MOP-00000141,ST0000315                                         ,27-3JUL3,07-JULIO,ST0000315 - IND01 - 014  RETROJEAN TIRO ALTO INDIGO T-6,STOP CEDI,Aprobado,UND ,450,405,0,405,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-22,1,COLORES  ,1,14,T-6      ,0.0,INCOMPLETO
STOP,MOP-00000141,ST0000315                                         ,27-3JUL3,07-JULIO,ST0000315 - IND01 - 016  RETROJEAN TIRO ALTO INDIGO T-8,STOP CEDI,Aprobado,UND ,750,698,0,698,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-22,1,COLORES  ,1,16,T-8      ,0.0,INCOMPLETO
STOP,MOP-00000141,ST0000315                                         ,27-3JUL3,07-JULIO,ST0000315 - IND01 - 018  RETROJEAN TIRO ALTO INDIGO T-10,STOP CEDI,Aprobado,UND ,750,698,0,698,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-22,1,COLORES  ,1,18,T-10     ,0.0,INCOMPLETO
STOP,MOP-00000141,ST0000315                                         ,27-3JUL3,07-JULIO,ST0000315 - IND01 - 019  RETROJEAN TIRO ALTO INDIGO T-12,STOP CEDI,Aprobado,UND ,450,429,0,429,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-22,1,COLORES  ,1,19,T-12     ,0.0,INCOMPLETO
STOP,MOP-00000141,ST0000315                                         ,27-3JUL3,07-JULIO,ST0000315 - IND01 - 020  RETROJEAN TIRO ALTO INDIGO T-14,STOP CEDI,Aprobado,UND ,300,295,0,295,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-22,1,COLORES  ,1,20,T-14     ,0.0,INCOMPLETO
STOP,MOP-00000142,ST0000317                                         ,27-3JUL3,07-JULIO,ST0000317 - IND01 - 013  DRETROJEAN TIRO ALTO INDIGO T-5,STOP CEDI,Aprobado,UND ,300,122,0,122,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-23,1,COLORES  ,1,13,T-5      ,0.0,INCOMPLETO
STOP,MOP-00000142,ST0000317                                         ,27-3JUL3,07-JULIO,ST0000317 - IND01 - 014  DRETROJEAN TIRO ALTO INDIGO T-6,STOP CEDI,Aprobado,UND ,450,176,0,176,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-23,1,COLORES  ,1,14,T-6      ,0.0,INCOMPLETO
STOP,MOP-00000142,ST0000317                                         ,27-3JUL3,07-JULIO,ST0000317 - IND01 - 016  DRETROJEAN TIRO ALTO INDIGO T-8,STOP CEDI,Aprobado,UND ,750,301,0,301,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-23,1,COLORES  ,1,16,T-8      ,0.0,INCOMPLETO
STOP,MOP-00000142,ST0000317                                         ,27-3JUL3,07-JULIO,ST0000317 - IND01 - 018  DRETROJEAN TIRO ALTO INDIGO T-10,STOP CEDI,Aprobado,UND ,750,301,0,301,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-23,1,COLORES  ,1,18,T-10     ,0.0,INCOMPLETO
STOP,MOP-00000142,ST0000317                                         ,27-3JUL3,07-JULIO,ST0000317 - IND01 - 019  DRETROJEAN TIRO ALTO INDIGO T-12,STOP CEDI,Aprobado,UND ,450,182,0,182,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-23,1,COLORES  ,1,19,T-12     ,0.0,INCOMPLETO
STOP,MOP-00000142,ST0000317                                         ,27-3JUL3,07-JULIO,ST0000317 - IND01 - 020  DRETROJEAN TIRO ALTO INDIGO T-14,STOP CEDI,Aprobado,UND ,300,122,0,122,2026-07-01,01-2026,002-BOHO ROMANTICO,2026-05-12,2026-05-23,1,COLORES  ,1,20,T-14     ,0.0,INCOMPLETO
STOP,MOP-00000143,15001921                                          ,28-3JUL4,07-JULIO,15001921 - IND01 - 014  TEJANO T/ALTO  ESENC INDIGO T-6,STOP CEDI,Aprobado,UND ,264,237,0,237,2026-07-08,01-2026, ,2026-05-12,2026-05-13,1,COLORES  ,1,14,T-6      ,0.0,INCOMPLETO
STOP,MOP-00000143,15001921                                          ,28-3JUL4,07-JULIO,15001921 - IND01 - 016  TEJANO T/ALTO  ESENC INDIGO T-8,STOP CEDI,Aprobado,UND ,397,414,0,414,2026-07-08,01-2026, ,2026-05-12,2026-05-13,1,COLORES  ,1,16,T-8      ,0.0,INCOMPLETO
STOP,MOP-00000143,15001921                                          ,28-3JUL4,07-JULIO,15001921 - IND01 - 018  TEJANO T/ALTO  ESENC INDIGO T-10,STOP CEDI,Aprobado,UND ,320,320,0,320,2026-07-08,01-2026, ,2026-05-12,2026-05-13,1,COLORES  ,1,18,T-10     ,0.0,INCOMPLETO
STOP,MOP-00000144,15001921                                          ,28-3JUL4,07-JULIO,15001921 - IND04 - 014  TEJANO T/ALTO  ESENC INDIGO T-6,STOP CEDI,Aprobado,UND ,229,217,0,217,2026-07-08,01-2026, ,2026-05-12,2026-05-14,1,COLORES  ,1,14,T-6      ,0.0,INCOMPLETO
STOP,MOP-00000144,15001921                                          ,28-3JUL4,07-JULIO,15001921 - IND04 - 016  TEJANO T/ALTO  ESENC INDIGO T-8,STOP CEDI,Aprobado,UND ,273,264,0,264,2026-07-08,01-2026, ,2026-05-12,2026-05-14,1,COLORES  ,1,16,T-8      ,0.0,INCOMPLETO
STOP,MOP-00000144,15001921                                          ,28-3JUL4,07-JULIO,15001921 - IND04 - 018  TEJANO T/ALTO  ESENC INDIGO T-10,STOP CEDI,Aprobado,UND ,271,264,0,264,2026-07-08,01-2026, ,2026-05-12,2026-05-14,1,COLORES  ,1,18,T-10     ,0.0,INCOMPLETO
STOP,MOP-00000144,15001921                                          ,28-3JUL4,07-JULIO,15001921 - IND04 - 019  TEJANO T/ALTO  ESENC INDIGO T-12,STOP CEDI,Aprobado,UND ,268,264,0,264,2026-07-08,01-2026, ,2026-05-12,2026-05-14,1,COLORES  ,1,19,T-12     ,0.0,INCOMPLETO
STOP,MOP-00000145,ST0000327                                         ,30-3AGO2,08-AGOSTO,ST0000327 - IND01 - 013  MOM JEAN TIRO ALTO L INDIGO T-5,STOP CEDI,Aprobado,UND ,243,264,0,264,2026-07-01,01-2026,003-ESPIRITU SALVAJE,2026-05-13,2026-05-15,1,COLORES  ,1,13,T-5      ,0.0,INCOMPLETO
STOP,MOP-00000145,ST0000327                                         ,30-3AGO2,08-AGOSTO,ST0000327 - IND01 - 014  MOM JEAN TIRO ALTO L INDIGO T-6,STOP CEDI,Aprobado,UND ,487,504,0,504,2026-07-01,01-2026,003-ESPIRITU SALVAJE,2026-05-13,2026-05-15,1,COLORES  ,1,14,T-6      ,0.0,INCOMPLETO
STOP,MOP-00000145,ST0000327                                         ,30-3AGO2,08-AGOSTO,ST0000327 - IND01 - 016  MOM JEAN TIRO ALTO L INDIGO T-8,STOP CEDI,Aprobado,UND ,609,581,0,581,2026-07-01,01-2026,003-ESPIRITU SALVAJE,2026-05-13,2026-05-15,1,COLORES  ,1,16,T-8      ,0.0,INCOMPLETO
STOP,MOP-00000145,ST0000327                                         ,30-3AGO2,08-AGOSTO,ST0000327 - IND01 - 018  MOM JEAN TIRO ALTO L INDIGO T-10,STOP CEDI,Aprobado,UND ,609,519,0,519,2026-07-01,01-2026,003-ESPIRITU SALVAJE,2026-05-13,2026-05-15,1,COLORES  ,1,18,T-10     ,0.0,INCOMPLETO
STOP,MOP-00000145,ST0000327                                         ,30-3AGO2,08-AGOSTO,ST0000327 - IND01 - 019  MOM JEAN TIRO ALTO L INDIGO T-12,STOP CEDI,Aprobado,UND ,487,507,0,507,2026-07-01,01-2026,003-ESPIRITU SALVAJE,2026-05-13,2026-05-15,1,COLORES  ,1,19,T-12     ,0.0,INCOMPLETO
STOP,MOP-00000145,ST0000327                                         ,30-3AGO2,08-AGOSTO,ST0000327 - IND01 - 020  MOM JEAN TIRO ALTO L INDIGO T-14,STOP CEDI,Aprobado,UND ,365,384,0,384,2026-07-01,01-2026,003-ESPIRITU SALVAJE,2026-05-13,2026-05-15,1,COLORES  ,1,20,T-14     ,0.0,INCOMPLETO
STOP,MOP-00000146,ST0000334                                         ,34-3SEP2,09-SEPTIEMBRE,ST0000334 - IND04 - 014  OVERALL LARGO LAV OS INDIGO T-6,STOP CEDI,Aprobado,UND ,330,301,0,301,2026-07-01,01-2026, ,2026-05-13,2026-05-28,1,COLORES  ,1,14,T-6      ,0.0,INCOMPLETO
STOP,MOP-00000146,ST0000334                                         ,34-3SEP2,09-SEPTIEMBRE,ST0000334 - IND04 - 016  OVERALL LARGO LAV OS INDIGO T-8,STOP CEDI,Aprobado,UND ,550,476,0,476,2026-07-01,01-2026, ,2026-05-13,2026-05-28,1,COLORES  ,1,16,T-8      ,0.0,INCOMPLETO
STOP,MOP-00000146,ST0000334                                         ,34-3SEP2,09-SEPTIEMBRE,ST0000334 - IND04 - 018  OVERALL LARGO LAV OS INDIGO T-10,STOP CEDI,Aprobado,UND ,550,476,0,476,2026-07-01,01-2026, ,2026-05-13,2026-05-28,1,COLORES  ,1,18,T-10     ,0.0,INCOMPLETO
STOP,MOP-00000146,ST0000334                                         ,34-3SEP2,09-SEPTIEMBRE,ST0000334 - IND04 - 019  OVERALL LARGO LAV OS INDIGO T-12,STOP CEDI,Aprobado,UND ,330,314,0,314,2026-07-01,01-2026, ,2026-05-13,2026-05-28,1,COLORES  ,1,19,T-12     ,0.0,INCOMPLETO
STOP,MOP-00000146,ST0000334                                         ,34-3SEP2,09-SEPTIEMBRE,ST0000334 - IND04 - 020  OVERALL LARGO LAV OS INDIGO T-14,STOP CEDI,Aprobado,UND ,330,289,0,289,2026-07-01,01-2026, ,2026-05-13,2026-05-28,1,COLORES  ,1,20,T-14     ,0.0,INCOMPLETO
STOP,MOP-00000147,ST0000325                                         ,30-3AGO2,08-AGOSTO,ST0000325 - IND03 - 014  TEJANO TIRO ALTO LAV INDIGO T-6,STOP CEDI,Aprobado,UND ,522,468,0,468,2026-07-01,01-2026,003-ESPIRITU SALVAJE,2026-05-13,2026-05-15,1,COLORES  ,1,14,T-6      ,0.0,INCOMPLETO
STOP,MOP-00000147,ST0000325                                         ,30-3AGO2,08-AGOSTO,ST0000325 - IND03 - 016  TEJANO TIRO ALTO LAV INDIGO T-8,STOP CEDI,Aprobado,UND ,652,625,0,625,2026-07-01,01-2026,003-ESPIRITU SALVAJE,2026-05-13,2026-05-15,1,COLORES  ,1,16,T-8      ,0.0,INCOMPLETO
STOP,MOP-00000147,ST0000325                                         ,30-3AGO2,08-AGOSTO,ST0000325 - IND03 - 018  TEJANO TIRO ALTO LAV INDIGO T-10,STOP CEDI,Aprobado,UND ,652,625,0,625,2026-07-01,01-2026,003-ESPIRITU SALVAJE,2026-05-13,2026-05-15,1,COLORES  ,1,18,T-10     ,0.0,INCOMPLETO
STOP,MOP-00000147,ST0000325                                         ,30-3AGO2,08-AGOSTO,ST0000325 - IND03 - 019  TEJANO TIRO ALTO LAV INDIGO T-12,STOP CEDI,Aprobado,UND ,522,460,0,460,2026-07-01,01-2026,003-ESPIRITU SALVAJE,2026-05-13,2026-05-15,1,COLORES  ,1,19,T-12     ,0.0,INCOMPLETO
STOP,MOP-00000147,ST0000325                                         ,30-3AGO2,08-AGOSTO,ST0000325 - IND03 - 020  TEJANO TIRO ALTO LAV INDIGO T-14,STOP CEDI,Aprobado,UND ,391,360,0,360,2026-07-01,01-2026,003-ESPIRITU SALVAJE,2026-05-13,2026-05-15,1,COLORES  ,1,20,T-14     ,0.0,INCOMPLETO
STOP,MOP-00000147,ST0000325                                         ,30-3AGO2,08-AGOSTO,ST0000325 - IND03 - 021  TEJANO TIRO ALTO LAV INDIGO T-16,STOP CEDI,Aprobado,UND ,261,260,0,260,2026-07-01,01-2026,003-ESPIRITU SALVAJE,2026-05-13,2026-05-15,1,COLORES  ,1,21,T-16     ,0.0,INCOMPLETO
STOP,MOP-00000149,15004852                                          ,28-3JUL4,07-JULIO,15004852 - 11-0602 - 003  TOP MANGA SISA EN RI CREMA T-S,STOP CEDI,Aprobado,UND ,200,189,0,189,2026-07-08,01-2026, ,2026-05-13,2026-05-19,1,COLORES  ,1,3,T-S      ,0.0,INCOMPLETO
STOP,MOP-00000149,15004852                                          ,28-3JUL4,07-JULIO,15004852 - 11-0602 - 002  TOP MANGA SISA EN RI CREMA T-XS,STOP CEDI,Aprobado,UND ,200,186,0,186,2026-07-08,01-2026, ,2026-05-13,2026-05-19,1,COLORES  ,1,2,T-XS     ,0.0,INCOMPLETO
STOP,MOP-00000150,ST0000330                                         ,35-3SEP3,09-SEPTIEMBRE,ST0000330 - IND01 - 013  RETROJEAN TIRO ALTO INDIGO T-5,STOP CEDI,Aprobado,UND ,240,199,0,199,2026-07-22,01-2026,021-WILD BAMBI,2026-05-15,2026-05-20,1,COLORES  ,1,13,T-5      ,0.0,INCOMPLETO
STOP,MOP-00000150,ST0000330                                         ,35-3SEP3,09-SEPTIEMBRE,ST0000330 - IND01 - 014  RETROJEAN TIRO ALTO INDIGO T-6,STOP CEDI,Aprobado,UND ,360,362,0,362,2026-07-22,01-2026,021-WILD BAMBI,2026-05-15,2026-05-20,1,COLORES  ,1,14,T-6      ,0.0,INCOMPLETO
STOP,MOP-00000150,ST0000330                                         ,35-3SEP3,09-SEPTIEMBRE,ST0000330 - IND01 - 016  RETROJEAN TIRO ALTO INDIGO T-8,STOP CEDI,Aprobado,UND ,600,552,0,552,2026-07-22,01-2026,021-WILD BAMBI,2026-05-15,2026-05-20,1,COLORES  ,1,16,T-8      ,0.0,INCOMPLETO
STOP,MOP-00000150,ST0000330                                         ,35-3SEP3,09-SEPTIEMBRE,ST0000330 - IND01 - 018  RETROJEAN TIRO ALTO INDIGO T-10,STOP CEDI,Aprobado,UND ,600,578,0,578,2026-07-22,01-2026,021-WILD BAMBI,2026-05-15,2026-05-20,1,COLORES  ,1,18,T-10     ,0.0,INCOMPLETO
STOP,MOP-00000150,ST0000330                                         ,35-3SEP3,09-SEPTIEMBRE,ST0000330 - IND01 - 019  RETROJEAN TIRO ALTO INDIGO T-12,STOP CEDI,Aprobado,UND ,360,377,0,377,2026-07-22,01-2026,021-WILD BAMBI,2026-05-15,2026-05-20,1,COLORES  ,1,19,T-12     ,0.0,INCOMPLETO
STOP,MOP-00000150,ST0000330                                         ,35-3SEP3,09-SEPTIEMBRE,ST0000330 - IND01 - 020  RETROJEAN TIRO ALTO INDIGO T-14,STOP CEDI,Aprobado,UND ,240,201,0,201,2026-07-22,01-2026,021-WILD BAMBI,2026-05-15,2026-05-20,1,COLORES  ,1,20,T-14     ,0.0,INCOMPLETO
STOP,MOP-00000151,ST0000335                                         ,30-3AGO2,08-AGOSTO,ST0000335 - IND07 - 014  OVERALL CORTO NEGRO INDIGO T-6,STOP CEDI,En elaboración,UND ,205,0,0,0,2026-07-01,01-2026,003-ESPIRITU SALVAJE,2026-05-19,2026-05-20,1,COLORES  ,1,14,T-6      ,0.0,CERRADO
STOP,MOP-00000151,ST0000335                                         ,30-3AGO2,08-AGOSTO,ST0000335 - IND07 - 016  OVERALL CORTO NEGRO INDIGO T-8,STOP CEDI,En elaboración,UND ,341,0,0,0,2026-07-01,01-2026,003-ESPIRITU SALVAJE,2026-05-19,2026-05-20,1,COLORES  ,1,16,T-8      ,0.0,CERRADO
STOP,MOP-00000151,ST0000335                                         ,30-3AGO2,08-AGOSTO,ST0000335 - IND07 - 018  OVERALL CORTO NEGRO INDIGO T-10,STOP CEDI,En elaboración,UND ,341,0,0,0,2026-07-01,01-2026,003-ESPIRITU SALVAJE,2026-05-19,2026-05-20,1,COLORES  ,1,18,T-10     ,0.0,CERRADO
STOP,MOP-00000151,ST0000335                                         ,30-3AGO2,08-AGOSTO,ST0000335 - IND07 - 019  OVERALL CORTO NEGRO INDIGO T-12,STOP CEDI,En elaboración,UND ,205,0,0,0,2026-07-01,01-2026,003-ESPIRITU SALVAJE,2026-05-19,2026-05-20,1,COLORES  ,1,19,T-12     ,0.0,CERRADO
STOP,MOP-00000151,ST0000335                                         ,30-3AGO2,08-AGOSTO,ST0000335 - IND07 - 020  OVERALL CORTO NEGRO INDIGO T-14,STOP CEDI,En elaboración,UND ,136,0,0,0,2026-07-01,01-2026,003-ESPIRITU SALVAJE,2026-05-19,2026-05-20,1,COLORES  ,1,20,T-14     ,0.0,CERRADO
STOP,MOP-00000152,ST0000366                                         ,30-3AGO2,08-AGOSTO,ST0000366 - 14-0708 - 002  CAMISETA MANGA CORTA BEIGE T-XS,STOP CEDI,Aprobado,UND ,147,126,0,126,2026-07-01,01-2026,003-ESPIRITU SALVAJE,2026-05-19,2026-06-04,1,COLORES  ,1,2,T-XS     ,0.0,INCOMPLETO
STOP,MOP-00000152,ST0000366                                         ,30-3AGO2,08-AGOSTO,ST0000366 - 14-0708 - 003  CAMISETA MANGA CORTA BEIGE T-S,STOP CEDI,Aprobado,UND ,588,508,0,508,2026-07-01,01-2026,003-ESPIRITU SALVAJE,2026-05-19,2026-06-04,1,COLORES  ,1,3,T-S      ,0.0,INCOMPLETO
STOP,MOP-00000152,ST0000366                                         ,30-3AGO2,08-AGOSTO,ST0000366 - 14-0708 - 004  CAMISETA MANGA CORTA BEIGE T-M,STOP CEDI,Aprobado,UND ,735,638,0,638,2026-07-01,01-2026,003-ESPIRITU SALVAJE,2026-05-19,2026-06-04,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
STOP,MOP-00000152,ST0000366                                         ,30-3AGO2,08-AGOSTO,ST0000366 - 14-0708 - 005  CAMISETA MANGA CORTA BEIGE T-L,STOP CEDI,Aprobado,UND ,441,378,0,378,2026-07-01,01-2026,003-ESPIRITU SALVAJE,2026-05-19,2026-06-04,1,COLORES  ,1,5,T-L      ,0.0,INCOMPLETO
STOP,MOP-00000152,ST0000366                                         ,30-3AGO2,08-AGOSTO,ST0000366 - 14-0708 - 006  CAMISETA MANGA CORTA BEIGE T-XL,STOP CEDI,Aprobado,UND ,588,504,0,504,2026-07-01,01-2026,003-ESPIRITU SALVAJE,2026-05-19,2026-06-04,1,COLORES  ,1,6,T-XL     ,0.0,INCOMPLETO
STOP,MOP-00000152,ST0000366                                         ,30-3AGO2,08-AGOSTO,ST0000366 - 19-1761 - 002  CAMISETA MANGA CORTA ROJO T-XS,STOP CEDI,Aprobado,UND ,147,69,0,69,2026-07-01,01-2026,003-ESPIRITU SALVAJE,2026-05-19,2026-06-04,1,COLORES  ,1,2,T-XS     ,0.0,INCOMPLETO
STOP,MOP-00000152,ST0000366                                         ,30-3AGO2,08-AGOSTO,ST0000366 - 19-1761 - 003  CAMISETA MANGA CORTA ROJO T-S,STOP CEDI,Aprobado,UND ,588,288,0,288,2026-07-01,01-2026,003-ESPIRITU SALVAJE,2026-05-19,2026-06-04,1,COLORES  ,1,3,T-S      ,0.0,INCOMPLETO
STOP,MOP-00000152,ST0000366                                         ,30-3AGO2,08-AGOSTO,ST0000366 - 19-1761 - 004  CAMISETA MANGA CORTA ROJO T-M,STOP CEDI,Aprobado,UND ,735,360,0,360,2026-07-01,01-2026,003-ESPIRITU SALVAJE,2026-05-19,2026-06-04,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
