MARCA,O.P. NÚMERO,REFERENCIA,GRUPO DE ENTREGA,MES,ITEM O.P. RESUMEN,DESC. BODEGA,ESTADO,U.M.,CANT. PLANEADA,CANT. ORDENADA,CANT. COMPLETA,CANT. PENDIENTE,FECHA TERMINACION,AÑO,COLECCIÓN,FECHA CREACION,FECHA APROBACION,EXT. 1,COLOR_NOMBRE,EXT. 2,DETALLE EXT. 2,DESC. DETALLE EXT. 2,CUMPLIMIENTO %,ESTATUS OP
YOYO,MOP-00000048,YY0000230                                         ,26-3JUL2,07-JULIO,YY0000230 - IND03 - 019  FALDA CON SHORT INT INDIGO T-12,YOYO CEDI,Aprobado,UND ,417,392,0,392,2026-06-17,01-2026,002-BLACK GARDEN,2026-04-21,2026-05-06,1,IND03               ,1,19,T-12     ,0.0,INCOMPLETO
YOYO,MOP-00000048,YY0000230                                         ,26-3JUL2,07-JULIO,YY0000230 - IND03 - 020  FALDA CON SHORT INT INDIGO T-14,YOYO CEDI,Aprobado,UND ,417,392,0,392,2026-06-17,01-2026,002-BLACK GARDEN,2026-04-21,2026-05-06,1,IND03               ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000048,YY0000230                                         ,26-3JUL2,07-JULIO,YY0000230 - IND03 - 021  FALDA CON SHORT INT INDIGO T-16,YOYO CEDI,Aprobado,UND ,417,386,0,386,2026-06-17,01-2026,002-BLACK GARDEN,2026-04-21,2026-05-06,1,IND03               ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000048,YY0000230                                         ,26-3JUL2,07-JULIO,YY0000230 - IND03 - 022  FALDA CON SHORT INT INDIGO T-18,YOYO CEDI,Aprobado,UND ,333,294,0,294,2026-06-17,01-2026,002-BLACK GARDEN,2026-04-21,2026-05-06,1,IND03               ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000048,YY0000230                                         ,26-3JUL2,07-JULIO,YY0000230 - IND03 - 023  FALDA CON SHORT INT INDIGO T-20,YOYO CEDI,Aprobado,UND ,250,245,0,245,2026-06-17,01-2026,002-BLACK GARDEN,2026-04-21,2026-05-06,1,IND03               ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000048,YY0000230                                         ,26-3JUL2,07-JULIO,YY0000230 - IND03 - 024  FALDA CON SHORT INT INDIGO T-22,YOYO CEDI,Aprobado,UND ,167,147,0,147,2026-06-17,01-2026,002-BLACK GARDEN,2026-04-21,2026-05-06,1,IND03               ,1,24,T-22     ,0.0,INCOMPLETO
YOYO,MOP-00000057,YY0000224                                         ,26-3JUL2,07-JULIO,YY0000224 - IND01 - 019  RETROMOM TIRO BAJO INDIGO T-12,YOYO CEDI,Aprobado,UND ,500,529,0,529,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-23,2026-05-09,1,IND01               ,1,19,T-12     ,0.0,INCOMPLETO
YOYO,MOP-00000057,YY0000224                                         ,26-3JUL2,07-JULIO,YY0000224 - IND01 - 020  RETROMOM TIRO BAJO INDIGO T-14,YOYO CEDI,Aprobado,UND ,600,548,0,548,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-23,2026-05-09,1,IND01               ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000057,YY0000224                                         ,26-3JUL2,07-JULIO,YY0000224 - IND01 - 021  RETROMOM TIRO BAJO INDIGO T-16,YOYO CEDI,Aprobado,UND ,600,600,0,600,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-23,2026-05-09,1,IND01               ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000057,YY0000224                                         ,26-3JUL2,07-JULIO,YY0000224 - IND01 - 022  RETROMOM TIRO BAJO INDIGO T-18,YOYO CEDI,Aprobado,UND ,400,375,0,375,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-23,2026-05-09,1,IND01               ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000057,YY0000224                                         ,26-3JUL2,07-JULIO,YY0000224 - IND01 - 023  RETROMOM TIRO BAJO INDIGO T-20,YOYO CEDI,Aprobado,UND ,300,300,0,300,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-23,2026-05-09,1,IND01               ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000057,YY0000224                                         ,26-3JUL2,07-JULIO,YY0000224 - IND01 - 024  RETROMOM TIRO BAJO INDIGO T-22,YOYO CEDI,Aprobado,UND ,300,300,0,300,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-23,2026-05-09,1,IND01               ,1,24,T-22     ,0.0,INCOMPLETO
YOYO,MOP-00000062,YY0000225                                         ,26-3JUL2,07-JULIO,YY0000225 - IND03 - 019  MAXIRETRO TIRO MEDIO INDIGO T-12,YOYO CEDI,Aprobado,UND ,500,465,0,465,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-27,2026-05-06,1,IND03               ,1,19,T-12     ,0.0,INCOMPLETO
YOYO,MOP-00000062,YY0000225                                         ,26-3JUL2,07-JULIO,YY0000225 - IND03 - 020  MAXIRETRO TIRO MEDIO INDIGO T-14,YOYO CEDI,Aprobado,UND ,600,566,0,566,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-27,2026-05-06,1,IND03               ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000062,YY0000225                                         ,26-3JUL2,07-JULIO,YY0000225 - IND03 - 021  MAXIRETRO TIRO MEDIO INDIGO T-16,YOYO CEDI,Aprobado,UND ,600,566,0,566,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-27,2026-05-06,1,IND03               ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000062,YY0000225                                         ,26-3JUL2,07-JULIO,YY0000225 - IND03 - 022  MAXIRETRO TIRO MEDIO INDIGO T-18,YOYO CEDI,Aprobado,UND ,400,386,0,386,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-27,2026-05-06,1,IND03               ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000062,YY0000225                                         ,26-3JUL2,07-JULIO,YY0000225 - IND03 - 023  MAXIRETRO TIRO MEDIO INDIGO T-20,YOYO CEDI,Aprobado,UND ,300,283,0,283,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-27,2026-05-06,1,IND03               ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000062,YY0000225                                         ,26-3JUL2,07-JULIO,YY0000225 - IND03 - 024  MAXIRETRO TIRO MEDIO INDIGO T-22,YOYO CEDI,Aprobado,UND ,300,283,0,283,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-27,2026-05-06,1,IND03               ,1,24,T-22     ,0.0,INCOMPLETO
YOYO,MOP-00000077,YY0000252                                         ,26-3JUL2,07-JULIO,YY0000252 - 17-6009 - 019  TOP MANGA CORTA CON VERDE T-12,YOYO CEDI,Aprobado,UND ,357,321,0,321,2026-06-24,01-2026,002-BLACK GARDEN,2026-05-05,2026-05-06,1,17-6009             ,1,19,T-12     ,0.0,INCOMPLETO
YOYO,MOP-00000077,YY0000252                                         ,26-3JUL2,07-JULIO,YY0000252 - 17-6009 - 020  TOP MANGA CORTA CON VERDE T-14,YOYO CEDI,Aprobado,UND ,595,610,0,610,2026-06-24,01-2026,002-BLACK GARDEN,2026-05-05,2026-05-06,1,17-6009             ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000077,YY0000252                                         ,26-3JUL2,07-JULIO,YY0000252 - 17-6009 - 021  TOP MANGA CORTA CON VERDE T-16,YOYO CEDI,Aprobado,UND ,595,550,0,550,2026-06-24,01-2026,002-BLACK GARDEN,2026-05-05,2026-05-06,1,17-6009             ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000077,YY0000252                                         ,26-3JUL2,07-JULIO,YY0000252 - 17-6009 - 022  TOP MANGA CORTA CON VERDE T-18,YOYO CEDI,Aprobado,UND ,357,321,0,321,2026-06-24,01-2026,002-BLACK GARDEN,2026-05-05,2026-05-06,1,17-6009             ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000077,YY0000252                                         ,26-3JUL2,07-JULIO,YY0000252 - 17-6009 - 023  TOP MANGA CORTA CON VERDE T-20,YOYO CEDI,Aprobado,UND ,357,321,0,321,2026-06-24,01-2026,002-BLACK GARDEN,2026-05-05,2026-05-06,1,17-6009             ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000077,YY0000252                                         ,26-3JUL2,07-JULIO,YY0000252 - 17-6009 - 024  TOP MANGA CORTA CON VERDE T-22,YOYO CEDI,Aprobado,UND ,238,214,0,214,2026-06-24,01-2026,002-BLACK GARDEN,2026-05-05,2026-05-06,1,17-6009             ,1,24,T-22     ,0.0,INCOMPLETO
YOYO,MOP-00000052,YY0000237                                         ,25-3JUL1,07-JULIO,YY0000237 - 11-0602 - 018  ETA CREMA T-10,YOYO CEDI,Aprobado,UND ,235,292,0,292,2026-06-17,01-2026,001-BASIC URBAN,2026-04-21,2026-05-09,1,11-0602             ,1,18,T-10     ,0.0,INCOMPLETO
YOYO,MOP-00000052,YY0000237                                         ,25-3JUL1,07-JULIO,YY0000237 - 11-0602 - 019  ETA CREMA T-12,YOYO CEDI,Aprobado,UND ,352,448,0,448,2026-06-17,01-2026,001-BASIC URBAN,2026-04-21,2026-05-09,1,11-0602             ,1,19,T-12     ,0.0,INCOMPLETO
YOYO,MOP-00000052,YY0000237                                         ,25-3JUL1,07-JULIO,YY0000237 - 11-0602 - 020  ETA CREMA T-14,YOYO CEDI,Aprobado,UND ,587,738,0,738,2026-06-17,01-2026,001-BASIC URBAN,2026-04-21,2026-05-09,1,11-0602             ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000052,YY0000237                                         ,25-3JUL1,07-JULIO,YY0000237 - 11-0602 - 021  ETA CREMA T-16,YOYO CEDI,Aprobado,UND ,587,727,0,727,2026-06-17,01-2026,001-BASIC URBAN,2026-04-21,2026-05-09,1,11-0602             ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000052,YY0000237                                         ,25-3JUL1,07-JULIO,YY0000237 - 11-0602 - 022  ETA CREMA T-18,YOYO CEDI,Aprobado,UND ,352,437,0,437,2026-06-17,01-2026,001-BASIC URBAN,2026-04-21,2026-05-09,1,11-0602             ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000052,YY0000237                                         ,25-3JUL1,07-JULIO,YY0000237 - 11-0602 - 023  ETA CREMA T-20,YOYO CEDI,Aprobado,UND ,352,437,0,437,2026-06-17,01-2026,001-BASIC URBAN,2026-04-21,2026-05-09,1,11-0602             ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000052,YY0000237                                         ,25-3JUL1,07-JULIO,YY0000237 - 11-0602 - 024  ETA CREMA T-22,YOYO CEDI,Aprobado,UND ,235,291,0,291,2026-06-17,01-2026,001-BASIC URBAN,2026-04-21,2026-05-09,1,11-0602             ,1,24,T-22     ,0.0,INCOMPLETO
YOYO,MOP-00000037,YY0004399                                         ,23-2JUN3,06-JUNIO,YY0004399 - 11-0615 - 020  BODY MS TP FONDO ENT AMARILLO T-14,YOYO CEDI,Aprobado,UND ,611,570,563,7,2026-06-03,01-2026,016-LOVE & LATTE,2026-04-21,2026-05-05,1,11-0615             ,1,20,T-14     ,0.987719298245614,INCOMPLETO
YOYO,MOP-00000037,YY0004399                                         ,23-2JUN3,06-JUNIO,YY0004399 - 11-0615 - 021  BODY MS TP FONDO ENT AMARILLO T-16,YOYO CEDI,Aprobado,UND ,611,586,570,16,2026-06-03,01-2026,016-LOVE & LATTE,2026-04-21,2026-05-05,1,11-0615             ,1,21,T-16     ,0.9726962457337884,INCOMPLETO
YOYO,MOP-00000037,YY0004399                                         ,23-2JUN3,06-JUNIO,YY0004399 - 11-0615 - 022  BODY MS TP FONDO ENT AMARILLO T-18,YOYO CEDI,Aprobado,UND ,367,346,331,15,2026-06-03,01-2026,016-LOVE & LATTE,2026-04-21,2026-05-05,1,11-0615             ,1,22,T-18     ,0.9566473988439307,INCOMPLETO
YOYO,MOP-00000037,YY0004399                                         ,23-2JUN3,06-JUNIO,YY0004399 - 11-0615 - 023  BODY MS TP FONDO ENT AMARILLO T-20,YOYO CEDI,Aprobado,UND ,367,342,226,116,2026-06-03,01-2026,016-LOVE & LATTE,2026-04-21,2026-05-05,1,11-0615             ,1,23,T-20     ,0.6608187134502924,INCOMPLETO
YOYO,MOP-00000037,YY0004399                                         ,23-2JUN3,06-JUNIO,YY0004399 - 11-0615 - 024  BODY MS TP FONDO ENT AMARILLO T-22,YOYO CEDI,Aprobado,UND ,244,228,160,68,2026-06-03,01-2026,016-LOVE & LATTE,2026-04-21,2026-05-05,1,11-0615             ,1,24,T-22     ,0.7017543859649122,INCOMPLETO
YOYO,MOP-00000080,YY0000247                                         ,26-3JUL2,07-JULIO,YY0000247 - 14-4121 - 020  BUZO  CUELLO TORTUGA AZUL T-14,YOYO CEDI,Aprobado,UND ,350,292,0,292,2026-06-24,01-2026,002-BLACK GARDEN,2026-05-06,2026-05-07,1,14-4121             ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000080,YY0000247                                         ,26-3JUL2,07-JULIO,YY0000247 - 14-4121 - 021  BUZO  CUELLO TORTUGA AZUL T-16,YOYO CEDI,Aprobado,UND ,350,288,0,288,2026-06-24,01-2026,002-BLACK GARDEN,2026-05-06,2026-05-07,1,14-4121             ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000080,YY0000247                                         ,26-3JUL2,07-JULIO,YY0000247 - 14-4121 - 022  BUZO  CUELLO TORTUGA AZUL T-18,YOYO CEDI,Aprobado,UND ,263,210,0,210,2026-06-24,01-2026,002-BLACK GARDEN,2026-05-06,2026-05-07,1,14-4121             ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000080,YY0000247                                         ,26-3JUL2,07-JULIO,YY0000247 - 14-4121 - 023  BUZO  CUELLO TORTUGA AZUL T-20,YOYO CEDI,Aprobado,UND ,263,210,0,210,2026-06-24,01-2026,002-BLACK GARDEN,2026-05-06,2026-05-07,1,14-4121             ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000080,YY0000247                                         ,26-3JUL2,07-JULIO,YY0000247 - 14-4121 - 024  BUZO  CUELLO TORTUGA AZUL T-22,YOYO CEDI,Aprobado,UND ,175,140,0,140,2026-06-24,01-2026,002-BLACK GARDEN,2026-05-06,2026-05-07,1,14-4121             ,1,24,T-22     ,0.0,INCOMPLETO
YOYO,MOP-00000081,YY0000269                                         ,29-3AGO1,08-AGOSTO,YY0000269 - IND03 - 018  SHORT TIRO ALTO INDIGO T-10,YOYO CEDI,Aprobado,UND ,185,180,0,180,2026-06-24,01-2026,003-LONDRES,2026-05-06,2026-05-08,1,IND03               ,1,18,T-10     ,0.0,INCOMPLETO
YOYO,MOP-00000081,YY0000269                                         ,29-3AGO1,08-AGOSTO,YY0000269 - IND03 - 019  SHORT TIRO ALTO INDIGO T-12,YOYO CEDI,Aprobado,UND ,462,460,0,460,2026-06-24,01-2026,003-LONDRES,2026-05-06,2026-05-08,1,IND03               ,1,19,T-12     ,0.0,INCOMPLETO
YOYO,MOP-00000081,YY0000269                                         ,29-3AGO1,08-AGOSTO,YY0000269 - IND03 - 020  SHORT TIRO ALTO INDIGO T-14,YOYO CEDI,Aprobado,UND ,462,440,0,440,2026-06-24,01-2026,003-LONDRES,2026-05-06,2026-05-08,1,IND03               ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000081,YY0000269                                         ,29-3AGO1,08-AGOSTO,YY0000269 - IND03 - 021  SHORT TIRO ALTO INDIGO T-16,YOYO CEDI,Aprobado,UND ,462,440,0,440,2026-06-24,01-2026,003-LONDRES,2026-05-06,2026-05-08,1,IND03               ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000081,YY0000269                                         ,29-3AGO1,08-AGOSTO,YY0000269 - IND03 - 022  SHORT TIRO ALTO INDIGO T-18,YOYO CEDI,Aprobado,UND ,369,360,0,360,2026-06-24,01-2026,003-LONDRES,2026-05-06,2026-05-08,1,IND03               ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000081,YY0000269                                         ,29-3AGO1,08-AGOSTO,YY0000269 - IND03 - 023  SHORT TIRO ALTO INDIGO T-20,YOYO CEDI,Aprobado,UND ,277,280,0,280,2026-06-24,01-2026,003-LONDRES,2026-05-06,2026-05-08,1,IND03               ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000081,YY0000269                                         ,29-3AGO1,08-AGOSTO,YY0000269 - IND03 - 024  SHORT TIRO ALTO INDIGO T-22,YOYO CEDI,Aprobado,UND ,185,180,0,180,2026-06-24,01-2026,003-LONDRES,2026-05-06,2026-05-08,1,IND03               ,1,24,T-22     ,0.0,INCOMPLETO
YOYO,MOP-00000069,35052249                                          ,28-3JUL4,07-JULIO,35052249 - 19-4004 - 021  CAMISETA T-SHIRT OVE NEGRO T-16,YOYO CEDI,Cumplido,UND ,100,108,108,0,2026-06-15,01-2026, ,2026-04-29,2026-04-30,1,19-4004             ,1,21,T-16     ,1.0,CERRADO
YOYO,MOP-00000069,35052249                                          ,28-3JUL4,07-JULIO,35052249 - 19-4004 - 022  CAMISETA T-SHIRT OVE NEGRO T-18,YOYO CEDI,Cumplido,UND ,100,108,108,0,2026-06-15,01-2026, ,2026-04-29,2026-04-30,1,19-4004             ,1,22,T-18     ,1.0,CERRADO
YOYO,MOP-00000069,35052249                                          ,28-3JUL4,07-JULIO,35052249 - 19-4004 - 023  CAMISETA T-SHIRT OVE NEGRO T-20,YOYO CEDI,Cumplido,UND ,50,54,54,0,2026-06-15,01-2026, ,2026-04-29,2026-04-30,1,19-4004             ,1,23,T-20     ,1.0,CERRADO
YOYO,MOP-00000069,35052249                                          ,28-3JUL4,07-JULIO,35052249 - 19-4004 - 019  CAMISETA T-SHIRT OVE NEGRO T-12,YOYO CEDI,Cumplido,UND ,150,172,172,0,2026-06-15,01-2026, ,2026-04-29,2026-04-30,1,19-4004             ,1,19,T-12     ,1.0,CERRADO
YOYO,MOP-00000069,35052249                                          ,28-3JUL4,07-JULIO,35052249 - 19-4004 - 020  CAMISETA T-SHIRT OVE NEGRO T-14,YOYO CEDI,Cumplido,UND ,150,165,165,0,2026-06-15,01-2026, ,2026-04-29,2026-04-30,1,19-4004             ,1,20,T-14     ,1.0,CERRADO
YOYO,MOP-00000083,YY0000270                                         ,29-3AGO1,08-AGOSTO,YY0000270 - 14-0002 - 019  FALDA SHORT TIRO MED BEIGE T-12,YOYO CEDI,Aprobado,UND ,396,396,0,396,2026-06-24,01-2026,003-LONDRES,2026-05-07,2026-05-07,1,14-0002             ,1,19,T-12     ,0.0,INCOMPLETO
YOYO,MOP-00000083,YY0000270                                         ,29-3AGO1,08-AGOSTO,YY0000270 - 14-0002 - 020  FALDA SHORT TIRO MED BEIGE T-14,YOYO CEDI,Aprobado,UND ,396,396,0,396,2026-06-24,01-2026,003-LONDRES,2026-05-07,2026-05-07,1,14-0002             ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000083,YY0000270                                         ,29-3AGO1,08-AGOSTO,YY0000270 - 14-0002 - 021  FALDA SHORT TIRO MED BEIGE T-16,YOYO CEDI,Aprobado,UND ,396,396,0,396,2026-06-24,01-2026,003-LONDRES,2026-05-07,2026-05-07,1,14-0002             ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000083,YY0000270                                         ,29-3AGO1,08-AGOSTO,YY0000270 - 14-0002 - 022  FALDA SHORT TIRO MED BEIGE T-18,YOYO CEDI,Aprobado,UND ,317,317,0,317,2026-06-24,01-2026,003-LONDRES,2026-05-07,2026-05-07,1,14-0002             ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000083,YY0000270                                         ,29-3AGO1,08-AGOSTO,YY0000270 - 14-0002 - 023  FALDA SHORT TIRO MED BEIGE T-20,YOYO CEDI,Aprobado,UND ,238,238,0,238,2026-06-24,01-2026,003-LONDRES,2026-05-07,2026-05-07,1,14-0002             ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000083,YY0000270                                         ,29-3AGO1,08-AGOSTO,YY0000270 - 14-0002 - 024  FALDA SHORT TIRO MED BEIGE T-22,YOYO CEDI,Aprobado,UND ,158,158,0,158,2026-06-24,01-2026,003-LONDRES,2026-05-07,2026-05-07,1,14-0002             ,1,24,T-22     ,0.0,INCOMPLETO
YOYO,MOP-00000078,YY0000255                                         ,26-3JUL2,07-JULIO,YY0000255 - 11-0602 - 020  TOP MANGA SISA ESCOT CREMA T-14,YOYO CEDI,Aprobado,UND ,417,318,0,318,2026-06-24,01-2026,002-BLACK GARDEN,2026-05-05,2026-05-07,1,11-0602             ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000078,YY0000255                                         ,26-3JUL2,07-JULIO,YY0000255 - 11-0602 - 021  TOP MANGA SISA ESCOT CREMA T-16,YOYO CEDI,Aprobado,UND ,417,349,0,349,2026-06-24,01-2026,002-BLACK GARDEN,2026-05-05,2026-05-07,1,11-0602             ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000078,YY0000255                                         ,26-3JUL2,07-JULIO,YY0000255 - 11-0602 - 022  TOP MANGA SISA ESCOT CREMA T-18,YOYO CEDI,Aprobado,UND ,250,190,0,190,2026-06-24,01-2026,002-BLACK GARDEN,2026-05-05,2026-05-07,1,11-0602             ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000078,YY0000255                                         ,26-3JUL2,07-JULIO,YY0000255 - 11-0602 - 023  TOP MANGA SISA ESCOT CREMA T-20,YOYO CEDI,Aprobado,UND ,250,190,0,190,2026-06-24,01-2026,002-BLACK GARDEN,2026-05-05,2026-05-07,1,11-0602             ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000078,YY0000255                                         ,26-3JUL2,07-JULIO,YY0000255 - 11-0602 - 024  TOP MANGA SISA ESCOT CREMA T-22,YOYO CEDI,Aprobado,UND ,167,190,0,190,2026-06-24,01-2026,002-BLACK GARDEN,2026-05-05,2026-05-07,1,11-0602             ,1,24,T-22     ,0.0,INCOMPLETO
YOYO,MOP-00000067,YY0000221                                         ,26-3JUL2,07-JULIO,YY0000221 - IND01 - 019  TEJANO TIRO ALTO INDIGO T-12,YOYO CEDI,Aprobado,UND ,444,451,0,451,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-28,2026-05-08,1,IND01               ,1,19,T-12     ,0.0,INCOMPLETO
YOYO,MOP-00000067,YY0000221                                         ,26-3JUL2,07-JULIO,YY0000221 - IND01 - 020  TEJANO TIRO ALTO INDIGO T-14,YOYO CEDI,Aprobado,UND ,533,539,0,539,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-28,2026-05-08,1,IND01               ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000067,YY0000221                                         ,26-3JUL2,07-JULIO,YY0000221 - IND01 - 021  TEJANO TIRO ALTO INDIGO T-16,YOYO CEDI,Aprobado,UND ,533,512,0,512,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-28,2026-05-08,1,IND01               ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000067,YY0000221                                         ,26-3JUL2,07-JULIO,YY0000221 - IND01 - 022  TEJANO TIRO ALTO INDIGO T-18,YOYO CEDI,Aprobado,UND ,356,344,0,344,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-28,2026-05-08,1,IND01               ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000067,YY0000221                                         ,26-3JUL2,07-JULIO,YY0000221 - IND01 - 023  TEJANO TIRO ALTO INDIGO T-20,YOYO CEDI,Aprobado,UND ,267,256,0,256,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-28,2026-05-08,1,IND01               ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000067,YY0000221                                         ,26-3JUL2,07-JULIO,YY0000221 - IND01 - 024  TEJANO TIRO ALTO INDIGO T-22,YOYO CEDI,Aprobado,UND ,267,256,0,256,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-28,2026-05-08,1,IND01               ,1,24,T-22     ,0.0,INCOMPLETO
YOYO,MOP-00000074,YY0004346                                         ,24-2JUN4,06-JUNIO,YY0004346 - IND01 - 020  FALDA SHORT TIRO ALT INDIGO T-14,YOYO CEDI,Aprobado,UND ,213,213,0,213,2026-06-10,01-2026,015-CONSCIENTE,2026-04-29,2026-04-29,1,IND01               ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000074,YY0004346                                         ,24-2JUN4,06-JUNIO,YY0004346 - IND01 - 021  FALDA SHORT TIRO ALT INDIGO T-16,YOYO CEDI,Aprobado,UND ,213,213,0,213,2026-06-10,01-2026,015-CONSCIENTE,2026-04-29,2026-04-29,1,IND01               ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000074,YY0004346                                         ,24-2JUN4,06-JUNIO,YY0004346 - IND01 - 022  FALDA SHORT TIRO ALT INDIGO T-18,YOYO CEDI,Aprobado,UND ,160,160,0,160,2026-06-10,01-2026,015-CONSCIENTE,2026-04-29,2026-04-29,1,IND01               ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000050,YY0000254                                         ,26-3JUL2,07-JULIO,YY0000254 - 11-0602 - 020  TOP MANGA CORTA  CON CREMA T-14,YOYO CEDI,Aprobado,UND ,639,463,0,463,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-21,2026-06-03,1,11-0602             ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000050,YY0000254                                         ,26-3JUL2,07-JULIO,YY0000254 - 11-0602 - 021  TOP MANGA CORTA  CON CREMA T-16,YOYO CEDI,Aprobado,UND ,639,463,0,463,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-21,2026-06-03,1,11-0602             ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000050,YY0000254                                         ,26-3JUL2,07-JULIO,YY0000254 - 11-0602 - 022  TOP MANGA CORTA  CON CREMA T-18,YOYO CEDI,Aprobado,UND ,383,252,0,252,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-21,2026-06-03,1,11-0602             ,1,22,T-18     ,0.0,INCOMPLETO
